Año,Mes,Partido,Posición,Gobernador,Estado,Aprobación,Encuesta,Estatus
2022,nov-22,PVEM,9,Ricardo Gallardo,San Luis Potosí,0.45,Arias,en funciones
2022,nov-22,Morena,9,Claudia Sheinbaum,CDMX,0.583,C&E Research,no en funciones
2022,nov-22,Morena,9,Evelyn Salgado,Guerrero,0.616,Demoscopia,en funciones
2022,nov-22,PAN,9,Tere Jiménez,Aguascalientes,0.535,Mitofksy,en funciones
2022,nov-22,PAN,8,Mauricio Vila,Yucatán,0.454,Arias,no en funciones
2022,nov-22,PAN,8,Tere Jiménez,Aguascalientes,0.586,C&E Research,en funciones
2022,nov-22,PAN,8,Mauricio Kuri,Querétaro,0.629,Demoscopia,en funciones
2022,nov-22,PRI,8,Alejandro Murat,Oaxaca,0.557,Mitofksy,no en funciones
2022,nov-22,Morena,7,Evelyn Salgado,Guerrero,0.458,Arias,en funciones
2022,nov-22,Morena,7,Marina del Pilar Ávila,Baja California,0.59,C&E Research,en funciones
2022,nov-22,PRI,7,Esteban Villegas,Durango,0.635,Demoscopia,en funciones
2022,nov-22,Morena,7,Marina del Pilar Ávila,Baja California,0.57,Mitofksy,en funciones
2022,nov-22,MC,6,Samuel García,Nuevo León,0.493,Arias,en funciones
2022,nov-22,PT,6,Miguel Barbosa,Puebla,0.596,C&E Research,no en funciones
2022,nov-22,Morena,6,Américo Villarreal,Tamaulipas,0.637,Demoscopia,en funciones
2022,nov-22,Morena,6,Lorena Cuéllar,Tlaxcala,0.573,Mitofksy,en funciones
2022,nov-22,Morena,5,Claudia Sheinbaum,CDMX,0.507,Arias,no en funciones
2022,nov-22,PAN,5,María Eugenia Campos,Chihuahua,0.6,C&E Research,en funciones
2022,nov-22,Morena,5,Víctor Manuel Castro,Baja California Sur,0.648,Demoscopia,en funciones
2022,nov-22,Morena,5,Rubén Rocha Moya,Sinaloa,0.578,Mitofksy,en funciones
2022,nov-22,PAN,4,Tere Jiménez,Aguascalientes,0.513,Arias,en funciones
2022,nov-22,PAN,4,Diego Sinhué Rodríguez,Guanajuato,0.61,C&E Research,no en funciones
2022,nov-22,Morena,4,Layda Sansores,Campeche,0.657,Demoscopia,en funciones
2022,nov-22,PVEM,4,Ricardo Gallardo,San Luis Potosí,0.582,Mitofksy,en funciones
2022,nov-22,Morena,3,Rubén Rocha Moya,Sinaloa,0.534,Arias,en funciones
2022,nov-22,PAN,3,Mauricio Kuri,Querétaro,0.62,C&E Research,en funciones
2022,nov-22,Morena,3,Julio Menchaca,Hidalgo,0.668,Demoscopia,en funciones
2022,nov-22,PAN,3,Mauricio Kuri,Querétaro,0.587,Mitofksy,en funciones
2022,nov-22,Morena,2,Américo Villarreal,Tamaulipas,0.567,Arias,en funciones
2022,nov-22,MC,2,Samuel García,Nuevo León,0.64,C&E Research,en funciones
2022,nov-22,PAN,2,Mauricio Vila,Yucatán,0.673,Demoscopia,no en funciones
2022,nov-22,PAN,2,Mauricio Vila,Yucatán,0.616,Mitofksy,no en funciones
2022,nov-22,Morena,1,Julio Menchaca,Hidalgo,0.657,Arias,en funciones
2022,nov-22,PAN,1,Mauricio Vila,Yucatán,0.67,C&E Research,no en funciones
2022,nov-22,Morena,1,Marina del Pilar Ávila,Baja California,0.683,Demoscopia,en funciones
2022,nov-22,PRI,1,Miguel Riquelme,Coahuila,0.623,Mitofksy,no en funciones
2022,dic-22,Morena,32,David Monreal,Zacatecas,0.075,Arias,en funciones
2022,dic-22,Morena,32,David Monreal,Zacatecas,0.35,C&E Research,en funciones
2022,dic-22,Morena,32,David Monreal,Zacatecas,0.301,Mitofksy,en funciones
2022,dic-22,Morena,31,Rutilio Escandón,Chiapas,0.141,Arias,no en funciones
2022,dic-22,PRI,31,Alfredo del Mazo,Estado de México,0.38,C&E Research,no en funciones
2022,dic-22,Morena,31,Indira Vizcaíno,Colima,0.33,Mitofksy,en funciones
2022,dic-22,PRI,30,Alfredo del Mazo,Estado de México,0.145,Arias,no en funciones
2022,dic-22,Morena,30,Carlos Manuel Merino,Tabasco,0.4,C&E Research,no en funciones
2022,dic-22,PES,30,Cuauhtémoc Blanco,Morelos,0.281,Demoscopia,no en funciones
2022,dic-22,PRI,30,Esteban Villegas,Durango,0.377,Mitofksy,en funciones
2022,dic-22,Morena,29,Carlos Manuel Merino,Tabasco,0.147,Arias,no en funciones
2022,dic-22,PRI,29,Alejandro Murat,Oaxaca,0.41,C&E Research,no en funciones
2022,dic-22,Morena,29,Carlos Manuel Merino,Tabasco,0.293,Demoscopia,no en funciones
2022,dic-22,Morena,29,Sergio Salomón Céspedes,Puebla,0.388,Mitofksy,no en funciones
2022,dic-22,MC,28,Enrique Alfaro,Jalisco,0.161,Arias,no en funciones
2022,dic-22,Morena,28,Evelyn Salgado,Guerrero,0.42,C&E Research,en funciones
2022,dic-22,Morena,28,Rutilio Escandón,Chiapas,0.306,Demoscopia,no en funciones
2022,dic-22,Morena,28,Evelyn Salgado,Guerrero,0.409,Mitofksy,en funciones
2022,dic-22,Morena,27,Mara Lezama,Quintana Roo,0.201,Arias,en funciones
2022,dic-22,PVEM,27,Ricardo Gallardo,San Luis Potosí,0.423,C&E Research,en funciones
2022,dic-22,MC,27,Enrique Alfaro,Jalisco,0.318,Demoscopia,no en funciones
2022,dic-22,Morena,27,Alfonso Durazo,Sonora,0.435,Mitofksy,en funciones
2022,dic-22,Morena,26,Layda Sansores,Campeche,0.204,Arias,en funciones
2022,dic-22,Morena,26,Alfonso Durazo,Sonora,0.433,C&E Research,en funciones
2022,dic-22,PAN,26,Diego Sinhué Rodríguez,Guanajuato,0.325,Demoscopia,no en funciones
2022,dic-22,Morena,26,Alfredo Ramírez Bedolla,Michoacán,0.437,Mitofksy,en funciones
2022,dic-22,PES,25,Cuauhtémoc Blanco,Morelos,0.216,Arias,no en funciones
2022,dic-22,PES,25,Cuauhtémoc Blanco,Morelos,0.435,C&E Research,no en funciones
2022,dic-22,Morena,25,David Monreal,Zacatecas,0.364,Demoscopia,en funciones
2022,dic-22,MC,25,Enrique Alfaro,Jalisco,0.438,Mitofksy,no en funciones
2022,dic-22,PAN,24,Diego Sinhué Rodríguez,Guanajuato,0.229,Arias,no en funciones
2022,dic-22,Morena,24,Layda Sansores,Campeche,0.438,C&E Research,en funciones
2022,dic-22,Morena,24,Cuitláhuac García,Veracruz,0.395,Demoscopia,no en funciones
2022,dic-22,PES,24,Cuauhtémoc Blanco,Morelos,0.44,Mitofksy,no en funciones
2022,dic-22,Morena,23,Cuitláhuac García,Veracruz,0.249,Arias,no en funciones
2022,dic-22,Morena,23,Indira Vizcaíno,Colima,0.448,C&E Research,en funciones
2022,dic-22,Morena,23,Lorena Cuéllar,Tlaxcala,0.408,Demoscopia,en funciones
2022,dic-22,Morena,23,Américo Villarreal,Tamaulipas,0.458,Mitofksy,en funciones
2022,dic-22,PAN,22,María Eugenia Campos,Chihuahua,0.254,Arias,en funciones
2022,dic-22,Morena,22,Alfredo Ramírez Bedolla,Michoacán,0.449,C&E Research,en funciones
2022,dic-22,MC,22,Samuel García,Nuevo León,0.472,Demoscopia,en funciones
2022,dic-22,Morena,22,Layda Sansores,Campeche,0.466,Mitofksy,en funciones
2022,dic-22,PAN,21,Mauricio Kuri,Querétaro,0.276,Arias,en funciones
2022,dic-22,PRI,21,Miguel Riquelme,Coahuila,0.45,C&E Research,no en funciones
2022,dic-22,PAN,21,Tere Jiménez,Aguascalientes,0.476,Demoscopia,en funciones
2022,dic-22,Morena,21,Miguel Ángel Navarro,Nayarit,0.478,Mitofksy,en funciones
2022,dic-22,Morena,20,Marina del Pilar Ávila,Baja California,0.28,Arias,en funciones
2022,dic-22,Morena,20,Lorena Cuéllar,Tlaxcala,0.458,C&E Research,en funciones
2022,dic-22,PAN,20,María Eugenia Campos,Chihuahua,0.481,Demoscopia,en funciones
2022,dic-22,PRI,20,Alfredo del Mazo,Estado de México,0.479,Mitofksy,no en funciones
2022,dic-22,PRI,19,Esteban Villegas,Durango,0.281,Arias,en funciones
2022,dic-22,Morena,19,Rutilio Escandón,Chiapas,0.46,C&E Research,no en funciones
2022,dic-22,PRI,19,Miguel Riquelme,Coahuila,0.503,Demoscopia,no en funciones
2022,dic-22,Morena,19,Salomón Jara,Oaxaca,0.495,Mitofksy,en funciones
2022,dic-22,PRI,18,Miguel Riquelme,Coahuila,0.282,Arias,no en funciones
2022,dic-22,PRI,18,Esteban Villegas,Durango,0.47,C&E Research,en funciones
2022,dic-22,Morena,18,Miguel Ángel Navarro,Nayarit,0.505,Demoscopia,en funciones
2022,dic-22,Morena,18,Víctor Manuel Castro,Baja California Sur,0.498,Mitofksy,en funciones
2022,dic-22,Morena,17,Lorena Cuéllar,Tlaxcala,0.294,Arias,en funciones
2022,dic-22,MC,17,Enrique Alfaro,Jalisco,0.48,C&E Research,no en funciones
2022,dic-22,PVEM,17,Ricardo Gallardo,San Luis Potosí,0.516,Demoscopia,en funciones
2022,dic-22,Morena,17,Claudia Sheinbaum,CDMX,0.516,Mitofksy,no en funciones
2022,dic-22,Morena,16,Indira Vizcaíno,Colima,0.315,Arias,en funciones
2022,dic-22,Morena,16,Miguel Ángel Navarro,Nayarit,0.49,C&E Research,en funciones
2022,dic-22,PRI,16,Alfredo del Mazo,Estado de México,0.527,Demoscopia,no en funciones
2022,dic-22,Morena,16,Rutilio Escandón,Chiapas,0.517,Mitofksy,no en funciones
2022,dic-22,Morena,15,Víctor Manuel Castro,Baja California Sur,0.342,Arias,en funciones
2022,dic-22,Morena,15,Mara Lezama,Quintana Roo,0.5,C&E Research,en funciones
2022,dic-22,Morena,15,Alfonso Durazo,Sonora,0.546,Demoscopia,en funciones
2022,dic-22,Morena,15,Mara Lezama,Quintana Roo,0.518,Mitofksy,en funciones
2022,dic-22,Morena,14,Alfredo Ramírez Bedolla,Michoacán,0.356,Arias,en funciones
2022,dic-22,Morena,14,Rubén Rocha Moya,Sinaloa,0.505,C&E Research,en funciones
2022,dic-22,Morena,14,Alfredo Ramírez Bedolla,Michoacán,0.553,Demoscopia,en funciones
2022,dic-22,MC,14,Samuel García,Nuevo León,0.519,Mitofksy,en funciones
2022,dic-22,Morena,13,Salomón Jara,Oaxaca,0.361,Arias,en funciones
2022,dic-22,Morena,13,Julio Menchaca,Hidalgo,0.506,C&E Research,en funciones
2022,dic-22,Morena,13,Indira Vizcaíno,Colima,0.576,Demoscopia,en funciones
2022,dic-22,Morena,13,Julio Menchaca,Hidalgo,0.52,Mitofksy,en funciones
2022,dic-22,Morena,12,Miguel Ángel Navarro,Nayarit,0.366,Arias,en funciones
2022,dic-22,Morena,12,Víctor Manuel Castro,Baja California Sur,0.51,C&E Research,en funciones
2022,dic-22,Morena,12,Evelyn Salgado,Guerrero,0.597,Demoscopia,en funciones
2022,dic-22,PAN,12,María Eugenia Campos,Chihuahua,0.525,Mitofksy,en funciones
2022,dic-22,Morena,11,Alfonso Durazo,Sonora,0.378,Arias,en funciones
2022,dic-22,Morena,11,Cuitláhuac García,Veracruz,0.52,C&E Research,no en funciones
2022,dic-22,Morena,11,Víctor Manuel Castro,Baja California Sur,0.601,Demoscopia,en funciones
2022,dic-22,Morena,11,Carlos Manuel Merino,Tabasco,0.526,Mitofksy,no en funciones
2022,dic-22,Morena,10,Sergio Salomón Céspedes,Puebla,0.403,Arias,no en funciones
2022,dic-22,Morena,10,Américo Villarreal,Tamaulipas,0.53,C&E Research,en funciones
2022,dic-22,Morena,10,Rubén Rocha Moya,Sinaloa,0.603,Demoscopia,en funciones
2022,dic-22,PAN,10,Tere Jiménez,Aguascalientes,0.528,Mitofksy,en funciones
2022,dic-22,PAN,9,Mauricio Vila,Yucatán,0.444,Arias,no en funciones
2022,dic-22,PAN,9,María Eugenia Campos,Chihuahua,0.54,C&E Research,en funciones
2022,dic-22,Morena,9,Layda Sansores,Campeche,0.615,Demoscopia,en funciones
2022,dic-22,Morena,9,Cuitláhuac García,Veracruz,0.53,Mitofksy,no en funciones
2022,dic-22,Morena,8,Rubén Rocha Moya,Sinaloa,0.446,Arias,en funciones
2022,dic-22,Morena,8,Claudia Sheinbaum,CDMX,0.56,C&E Research,no en funciones
2022,dic-22,Morena,8,Mara Lezama,Quintana Roo,0.618,Demoscopia,en funciones
2022,dic-22,PAN,8,Diego Sinhué Rodríguez,Guanajuato,0.534,Mitofksy,no en funciones
2022,dic-22,Morena,7,Evelyn Salgado,Guerrero,0.461,Arias,en funciones
2022,dic-22,PT,7,Miguel Barbosa,Puebla,0.58,C&E Research,no en funciones
2022,dic-22,Morena,7,Salomón Jara,Oaxaca,0.627,Demoscopia,en funciones
2022,dic-22,Morena,7,Lorena Cuéllar,Tlaxcala,0.564,Mitofksy,en funciones
2022,dic-22,MC,6,Samuel García,Nuevo León,0.487,Arias,en funciones
2022,dic-22,Morena,6,Marina del Pilar Ávila,Baja California,0.59,C&E Research,en funciones
2022,dic-22,PAN,6,Mauricio Kuri,Querétaro,0.636,Demoscopia,en funciones
2022,dic-22,Morena,6,Marina del Pilar Ávila,Baja California,0.566,Mitofksy,en funciones
2022,dic-22,Morena,5,Claudia Sheinbaum,CDMX,0.542,Arias,no en funciones
2022,dic-22,PAN,5,Diego Sinhué Rodríguez,Guanajuato,0.6,C&E Research,no en funciones
2022,dic-22,PRI,5,Esteban Villegas,Durango,0.649,Demoscopia,en funciones
2022,dic-22,PAN,5,Mauricio Kuri,Querétaro,0.585,Mitofksy,en funciones
2022,dic-22,PAN,4,Tere Jiménez,Aguascalientes,0.55,Arias,en funciones
2022,dic-22,PAN,4,Mauricio Kuri,Querétaro,0.61,C&E Research,en funciones
2022,dic-22,Morena,4,Américo Villarreal,Tamaulipas,0.653,Demoscopia,en funciones
2022,dic-22,Morena,4,Rubén Rocha Moya,Sinaloa,0.587,Mitofksy,en funciones
2022,dic-22,Morena,3,Américo Villarreal,Tamaulipas,0.552,Arias,en funciones
2022,dic-22,MC,3,Samuel García,Nuevo León,0.62,C&E Research,en funciones
2022,dic-22,Morena,3,Marina del Pilar Ávila,Baja California,0.665,Demoscopia,en funciones
2022,dic-22,PVEM,3,Ricardo Gallardo,San Luis Potosí,0.588,Mitofksy,en funciones
2022,dic-22,PVEM,2,Ricardo Gallardo,San Luis Potosí,0.571,Arias,en funciones
2022,dic-22,PAN,2,Tere Jiménez,Aguascalientes,0.64,C&E Research,en funciones
2022,dic-22,Morena,2,Julio Menchaca,Hidalgo,0.671,Demoscopia,en funciones
2022,dic-22,PAN,2,Mauricio Vila,Yucatán,0.602,Mitofksy,no en funciones
2022,dic-22,Morena,1,Julio Menchaca,Hidalgo,0.635,Arias,en funciones
2022,dic-22,PAN,1,Mauricio Kuri,Querétaro,0.65,C&E Research,en funciones
2022,dic-22,PAN,1,Mauricio Vila,Yucatán,0.682,Demoscopia,no en funciones
2022,dic-22,PRI,1,Miguel Riquelme,Coahuila,0.634,Mitofksy,no en funciones
2023,ene-23,Morena,32,David Monreal,Zacatecas,0.087,Arias,en funciones
2023,ene-23,PT,32,Miguel Barbosa,Puebla,N/A,C&E Research,no en funciones
2023,ene-23,Morena,32,David Monreal,Zacatecas,0.174,México Elige,en funciones
2023,ene-23,Morena,32,David Monreal,Zacatecas,0.308,Mitofksy,en funciones
2023,ene-23,MC,31,Enrique Alfaro,Jalisco,0.141,Arias,no en funciones
2023,ene-23,Morena,31,David Monreal,Zacatecas,0.3,C&E Research,en funciones
2023,ene-23,PES,31,Cuauhtémoc Blanco,Morelos,0.236,Demoscopia,no en funciones
2023,ene-23,MC,31,Enrique Alfaro,Jalisco,0.39,México Elige,no en funciones
2023,ene-23,Morena,31,Indira Vizcaíno,Colima,0.349,Mitofksy,en funciones
2023,ene-23,Morena,30,Carlos Manuel Merino,Tabasco,0.159,Arias,no en funciones
2023,ene-23,Morena,30,Carlos Manuel Merino,Tabasco,0.34,C&E Research,no en funciones
2023,ene-23,Morena,30,Cuitláhuac García,Veracruz,0.318,Demoscopia,no en funciones
2023,ene-23,PES,30,Cuauhtémoc Blanco,Morelos,0.401,México Elige,no en funciones
2023,ene-23,PRI,30,Esteban Villegas,Durango,0.383,Mitofksy,en funciones
2023,ene-23,PRI,29,Alfredo del Mazo,Estado de México,0.167,Arias,no en funciones
2023,ene-23,PES,29,Cuauhtémoc Blanco,Morelos,0.366,C&E Research,no en funciones
2023,ene-23,Morena,29,Rutilio Escandón,Chiapas,0.324,Demoscopia,no en funciones
2023,ene-23,PAN,29,María Eugenia Campos,Chihuahua,0.409,México Elige,en funciones
2023,ene-23,Morena,29,Sergio Salomón Céspedes,Puebla,0.494,Mitofksy,no en funciones
2023,ene-23,Morena,28,Cuitláhuac García,Veracruz,0.176,Arias,no en funciones
2023,ene-23,PRI,28,Alfredo del Mazo,Estado de México,0.376,C&E Research,no en funciones
2023,ene-23,Morena,28,Carlos Manuel Merino,Tabasco,0.336,Demoscopia,no en funciones
2023,ene-23,Morena,28,Indira Vizcaíno,Colima,0.411,México Elige,en funciones
2023,ene-23,Morena,28,Evelyn Salgado,Guerrero,0.4,Mitofksy,en funciones
2023,ene-23,Morena,27,Alfredo Ramírez Bedolla,Michoacán,0.184,Arias,en funciones
2023,ene-23,Morena,27,Rutilio Escandón,Chiapas,0.385,C&E Research,no en funciones
2023,ene-23,Morena,27,David Monreal,Zacatecas,0.357,Demoscopia,en funciones
2023,ene-23,PRI,27,Esteban Villegas,Durango,0.434,México Elige,en funciones
2023,ene-23,Morena,27,Alfonso Durazo,Sonora,0.439,Mitofksy,en funciones
2023,ene-23,PES,26,Cuauhtémoc Blanco,Morelos,0.196,Arias,no en funciones
2023,ene-23,Morena,26,Alfonso Durazo,Sonora,0.388,C&E Research,en funciones
2023,ene-23,Morena,26,Sergio Salomón Céspedes,Puebla,0.361,Demoscopia,no en funciones
2023,ene-23,PAN,26,Diego Sinhué Rodríguez,Guanajuato,0.453,México Elige,no en funciones
2023,ene-23,PES,26,Cuauhtémoc Blanco,Morelos,0.441,Mitofksy,no en funciones
2023,ene-23,Morena,25,Rutilio Escandón,Chiapas,0.205,Arias,no en funciones
2023,ene-23,Morena,25,Alfredo Ramírez Bedolla,Michoacán,0.401,C&E Research,en funciones
2023,ene-23,MC,25,Enrique Alfaro,Jalisco,0.364,Demoscopia,no en funciones
2023,ene-23,Morena,25,Rutilio Escandón,Chiapas,0.492,México Elige,no en funciones
2023,ene-23,MC,25,Enrique Alfaro,Jalisco,0.442,Mitofksy,no en funciones
2023,ene-23,PRI,24,Miguel Riquelme,Coahuila,0.206,Arias,no en funciones
2023,ene-23,PVEM,24,Ricardo Gallardo,San Luis Potosí,0.403,C&E Research,en funciones
2023,ene-23,Morena,24,Lorena Cuéllar,Tlaxcala,0.376,Demoscopia,en funciones
2023,ene-23,Morena,24,Claudia Sheinbaum,CDMX,0.499,México Elige,no en funciones
2023,ene-23,Morena,24,Alfredo Ramírez Bedolla,Michoacán,0.455,Mitofksy,en funciones
2023,ene-23,PAN,23,María Eugenia Campos,Chihuahua,0.223,Arias,en funciones
2023,ene-23,Morena,23,Lorena Cuéllar,Tlaxcala,0.411,C&E Research,en funciones
2023,ene-23,PAN,23,Diego Sinhué Rodríguez,Guanajuato,0.389,Demoscopia,no en funciones
2023,ene-23,Morena,23,Layda Sansores,Campeche,0.499,México Elige,en funciones
2023,ene-23,Morena,23,Layda Sansores,Campeche,0.462,Mitofksy,en funciones
2023,ene-23,Morena,22,Sergio Salomón Céspedes,Puebla,0.226,Arias,no en funciones
2023,ene-23,PAN,22,María Eugenia Campos,Chihuahua,0.413,C&E Research,en funciones
2023,ene-23,PAN,22,María Eugenia Campos,Chihuahua,0.432,Demoscopia,en funciones
2023,ene-23,PRI,22,Miguel Riquelme,Coahuila,0.509,México Elige,no en funciones
2023,ene-23,Morena,22,Miguel Ángel Navarro,Nayarit,0.464,Mitofksy,en funciones
2023,ene-23,Morena,21,Mara Lezama,Quintana Roo,0.235,Arias,en funciones
2023,ene-23,PRI,21,Esteban Villegas,Durango,0.426,C&E Research,en funciones
2023,ene-23,Morena,21,Miguel Ángel Navarro,Nayarit,0.476,Demoscopia,en funciones
2023,ene-23,Morena,21,Alfredo Ramírez Bedolla,Michoacán,0.511,México Elige,en funciones
2023,ene-23,Morena,21,Américo Villarreal,Tamaulipas,0.474,Mitofksy,en funciones
2023,ene-23,Morena,20,Lorena Cuéllar,Tlaxcala,0.251,Arias,en funciones
2023,ene-23,Morena,20,Indira Vizcaíno,Colima,0.428,C&E Research,en funciones
2023,ene-23,MC,20,Samuel García,Nuevo León,0.482,Demoscopia,en funciones
2023,ene-23,Morena,20,Américo Villarreal,Tamaulipas,0.529,México Elige,en funciones
2023,ene-23,PRI,20,Alfredo del Mazo,Estado de México,0.476,Mitofksy,no en funciones
2023,ene-23,Morena,19,Layda Sansores,Campeche,0.273,Arias,en funciones
2023,ene-23,Morena,19,Layda Sansores,Campeche,0.43,C&E Research,en funciones
2023,ene-23,PAN,19,Tere Jiménez,Aguascalientes,0.495,Demoscopia,en funciones
2023,ene-23,Morena,19,Cuitláhuac García,Veracruz,0.541,México Elige,no en funciones
2023,ene-23,Morena,19,Salomón Jara,Oaxaca,0.5,Mitofksy,en funciones
2023,ene-23,Morena,18,Víctor Manuel Castro,Baja California Sur,0.281,Arias,en funciones
2023,ene-23,Morena,18,Salomón Jara,Oaxaca,0.431,C&E Research,en funciones
2023,ene-23,PVEM,18,Ricardo Gallardo,San Luis Potosí,0.523,Demoscopia,en funciones
2023,ene-23,MC,18,Samuel García,Nuevo León,0.55,México Elige,en funciones
2023,ene-23,Morena,18,Víctor Manuel Castro,Baja California Sur,0.509,Mitofksy,en funciones
2023,ene-23,Morena,17,Marina del Pilar Ávila,Baja California,0.286,Arias,en funciones
2023,ene-23,Morena,17,Evelyn Salgado,Guerrero,0.435,C&E Research,en funciones
2023,ene-23,PRI,17,Alfredo del Mazo,Estado de México,0.535,Demoscopia,no en funciones
2023,ene-23,Morena,17,Víctor Manuel Castro,Baja California Sur,0.552,México Elige,en funciones
2023,ene-23,Morena,17,Claudia Sheinbaum,CDMX,0.513,Mitofksy,no en funciones
2023,ene-23,PAN,16,Diego Sinhué Rodríguez,Guanajuato,0.296,Arias,no en funciones
2023,ene-23,Morena,16,Américo Villarreal,Tamaulipas,0.436,C&E Research,en funciones
2023,ene-23,Morena,16,Evelyn Salgado,Guerrero,0.548,Demoscopia,en funciones
2023,ene-23,Morena,16,Lorena Cuéllar,Tlaxcala,0.589,México Elige,en funciones
2023,ene-23,MC,16,Samuel García,Nuevo León,0.514,Mitofksy,en funciones
2023,ene-23,PRI,15,Esteban Villegas,Durango,0.304,Arias,en funciones
2023,ene-23,MC,15,Enrique Alfaro,Jalisco,0.45,C&E Research,no en funciones
2023,ene-23,PRI,15,Miguel Riquelme,Coahuila,0.556,Demoscopia,no en funciones
2023,ene-23,PRI,15,Alfredo del Mazo,Estado de México,0.595,México Elige,no en funciones
2023,ene-23,Morena,15,Mara Lezama,Quintana Roo,0.519,Mitofksy,en funciones
2023,ene-23,PAN,14,Mauricio Kuri,Querétaro,0.326,Arias,en funciones
2023,ene-23,Morena,14,Julio Menchaca,Hidalgo,0.453,C&E Research,en funciones
2023,ene-23,Morena,14,Rubén Rocha Moya,Sinaloa,0.569,Demoscopia,en funciones
2023,ene-23,Morena,14,Marina del Pilar Ávila,Baja California,0.608,México Elige,en funciones
2023,ene-23,Morena,14,Rutilio Escandón,Chiapas,0.52,Mitofksy,no en funciones
2023,ene-23,Morena,13,Indira Vizcaíno,Colima,0.332,Arias,en funciones
2023,ene-23,Morena,13,Rubén Rocha Moya,Sinaloa,0.455,C&E Research,en funciones
2023,ene-23,Morena,13,Alfredo Ramírez Bedolla,Michoacán,0.576,Demoscopia,en funciones
2023,ene-23,Morena,13,Carlos Manuel Merino,Tabasco,0.628,México Elige,no en funciones
2023,ene-23,Morena,13,Carlos Manuel Merino,Tabasco,0.524,Mitofksy,no en funciones
2023,ene-23,Morena,12,Salomón Jara,Oaxaca,0.352,Arias,en funciones
2023,ene-23,Morena,12,Miguel Ángel Navarro,Nayarit,0.48,C&E Research,en funciones
2023,ene-23,Morena,12,Alfonso Durazo,Sonora,0.584,Demoscopia,en funciones
2023,ene-23,Morena,12,Miguel Ángel Navarro,Nayarit,0.641,México Elige,en funciones
2023,ene-23,PAN,12,Tere Jiménez,Aguascalientes,0.526,Mitofksy,en funciones
